realization,algorithm,mean_delay_s,mean_energy_j,completion_ratio_pct,collaboration_rate_pct
realization_grid_200m_w20_seed49.json,wo_co,0.632162622676328,0.27780707565367246,100.0,0.0
realization_grid_200m_w20_seed50.json,CoTOP,0.6626779965949998,0.9285037541703276,100.0,100.0
realization_grid_200m_w20_seed50.json,DDQN,0.6626779965949998,0.9285037541703276,100.0,100.0
realization_grid_200m_w20_seed50.json,Local,0.6644230876307554,0.2852528116379087,100.0,0.0
realization_grid_200m_w20_seed50.json,Greedy,0.6449875259215986,3.274795641074943,100.0,89.5
realization_grid_200m_w20_seed50.json,wo_md,0.6626779965949998,0.9285037541703276,100.0,100.0
realization_grid_200m_w20_seed50.json,wo_tp,0.6626779965949998,0.9285037541703276,100.0,100.0
realization_grid_200m_w20_seed50.json,wo_co,0.6644230876307554,0.2852528116379087,100.0,0.0
realization_grid_200m_w20_seed51.json,CoTOP,0.6476584673616392,0.928655230682422,100.0,99.5
realization_grid_200m_w20_seed51.json,DDQN,0.6476584673616392,0.928655230682422,100.0,99.5
realization_grid_200m_w20_seed51.json,Local,0.6486460427384125,0.2802307933031292,100.0,0.0
realization_grid_200m_w20_seed51.json,Greedy,0.6292194745798988,3.1371411781538256,100.0,88.5
realization_grid_200m_w20_seed51.json,wo_md,0.6476584673616392,0.928655230682422,100.0,99.5
realization_grid_200m_w20_seed51.json,wo_tp,0.6476584673616392,0.928655230682422,100.0,99.5
realization_grid_200m_w20_seed51.json,wo_co,0.6486460427384125,0.2802307933031292,100.0,0.0
realization_grid_200m_w30_42.json,CoTOP,0.6740763437027395,0.9571877483394663,100.0,100.0
realization_grid_200m_w30_42.json,DDQN,0.6740763437027395,0.9571877483394663,100.0,100.0
realization_grid_200m_w30_42.json,Local,0.6782907506345437,0.2897779118688253,100.0,0.0
realization_grid_200m_w30_42.json,Greedy,0.6351701670317762,3.19122321874777,100.0,89.33333333333333
realization_grid_200m_w30_42.json,wo_md,0.6740763437027395,0.9571877483394663,100.0,100.0
realization_grid_200m_w30_42.json,wo_tp,0.6740763437027395,0.9571877483394663,100.0,100.0
realization_grid_200m_w30_42.json,wo_co,0.6782907506345437,0.2897779118688253,100.0,0.0
realization_grid_200m_w30_43.json,CoTOP,0.6732199163135156,0.9024425548982886,100.0,100.0
realization_grid_200m_w30_43.json,DDQN,0.6732199163135156,0.9024425548982886,100.0,100.0
realization_grid_200m_w30_43.json,Local,0.6766048691457273,0.2721686814223114,100.0,0.0
realization_grid_200m_w30_43.json,Greedy,0.6352238835654298,3.139660935253019,100.0,88.66666666666667
realization_grid_200m_w30_43.json,wo_md,0.6732199163135156,0.9024425548982886,100.0,100.0
realization_grid_200m_w30_43.json,wo_tp,0.6732199163135156,0.9024425548982886,100.0,100.0
realization_grid_200m_w30_43.json,wo_co,0.6766048691457273,0.2721686814223114,100.0,0.0
realization_grid_200m_w30_44.json,CoTOP,0.6553958752581556,0.9067330162311468,100.0,100.0
realization_grid_200m_w30_44.json,DDQN,0.6553958752581556,0.9067330162311468,100.0,100.0
realization_grid_200m_w30_44.json,Local,0.6584622257419317,0.2713886193468348,100.0,0.0
realization_grid_200m_w30_44.json,Greedy,0.6179937420634654,3.1268587302234234,100.0,90.0
realization_grid_200m_w30_44.json,wo_md,0.6553958752581556,0.9067330162311468,100.0,100.0
realization_grid_200m_w30_44.json,wo_tp,0.6553958752581556,0.9067330162311468,100.0,100.0
realization_grid_200m_w30_44.json,wo_co,0.6584622257419317,0.2713886193468348,100.0,0.0
realization_grid_200m_w30_45.json,CoTOP,0.6707800077775342,0.9255469464405386,100.0,100.0
realization_grid_200m_w30_45.json,DDQN,0.6707800077775342,0.9255469464405386,100.0,100.0
realization_grid_200m_w30_45.json,Local,0.6743013862327684,0.29163701636268774,100.0,0.0
realization_grid_200m_w30_45.json,Greedy,0.6294134318632736,3.1307613055738854,100.0,88.33333333333333
realization_grid_200m_w30_45.json,wo_md,0.6707800077775342,0.9255469464405386,100.0,100.0
realization_grid_200m_w30_45.json,wo_tp,0.6707800077775342,0.9255469464405386,100.0,100.0
realization_grid_200m_w30_45.json,wo_co,0.6743013862327684,0.29163701636268774,100.0,0.0
realization_grid_200m_w30_46.json,CoTOP,0.6662774486234364,0.9615175953376579,100.0,100.0
realization_grid_200m_w30_46.json,DDQN,0.6662774486234364,0.9615175953376579,100.0,100.0
realization_grid_200m_w30_46.json,Local,0.6692360270737456,0.279780698543827,100.0,0.0
realization_grid_200m_w30_46.json,Greedy,0.627729575384568,3.1954659887177144,100.0,89.66666666666666
realization_grid_200m_w30_46.json,wo_md,0.6662774486234364,0.9615175953376579,100.0,100.0
realization_grid_200m_w30_46.json,wo_tp,0.6662774486234364,0.9615175953376579,100.0,100.0
realization_grid_200m_w30_46.json,wo_co,0.6692360270737456,0.279780698543827,100.0,0.0
realization_grid_200m_w30_seed47.json,CoTOP,0.6642241118449974,0.9281965947520248,100.0,100.0
realization_grid_200m_w30_seed47.json,DDQN,0.6642241118449974,0.9281965947520248,100.0,100.0
realization_grid_200m_w30_seed47.json,Local,0.6686606594439441,0.28672692551961004,100.0,0.0
realization_grid_200m_w30_seed47.json,Greedy,0.6233410615256442,3.1652535906137595,100.0,89.66666666666666
realization_grid_200m_w30_seed47.json,wo_md,0.6642241118449974,0.9281965947520248,100.0,100.0
realization_grid_200m_w30_seed47.json,wo_tp,0.6642241118449974,0.9281965947520248,100.0,100.0
realization_grid_200m_w30_seed47.json,wo_co,0.6686606594439441,0.28672692551961004,100.0,0.0
realization_grid_200m_w30_seed48.json,CoTOP,0.6681686506252099,1.0149288298942807,100.0,100.0
realization_grid_200m_w30_seed48.json,DDQN,0.6681686506252099,1.0149288298942807,100.0,100.0
realization_grid_200m_w30_seed48.json,Local,0.6741251157569602,0.29599815902413174,100.0,0.0
realization_grid_200m_w30_seed48.json,Greedy,0.6245502658093681,3.1264521251760047,100.0,88.33333333333333
realization_grid_200m_w30_seed48.json,wo_md,0.6681686506252099,1.0149288298942807,100.0,100.0
realization_grid_200m_w30_seed48.json,wo_tp,0.6681686506252099,1.0149288298942807,100.0,100.0
realization_grid_200m_w30_seed48.json,wo_co,0.6741251157569602,0.29599815902413174,100.0,0.0
realization_grid_200m_w30_seed49.json,CoTOP,0.6579748207118822,0.8953869773314524,100.0,100.0
realization_grid_200m_w30_seed49.json,DDQN,0.6579748207118822,0.8953869773314524,100.0,100.0
realization_grid_200m_w30_seed49.json,Local,0.6616729119115484,0.27945575618242136,100.0,0.0
realization_grid_200m_w30_seed49.json,Greedy,0.6183240522295764,3.048432268708541,100.0,88.0
realization_grid_200m_w30_seed49.json,wo_md,0.6579748207118822,0.8953869773314524,100.0,100.0
realization_grid_200m_w30_seed49.json,wo_tp,0.6579748207118822,0.8953869773314524,100.0,100.0
realization_grid_200m_w30_seed49.json,wo_co,0.6616729119115484,0.27945575618242136,100.0,0.0
realization_grid_200m_w30_seed50.json,CoTOP,0.6831970588684171,0.9126020450070144,100.0,100.0
realization_grid_200m_w30_seed50.json,DDQN,0.6831970588684171,0.9126020450070144,100.0,100.0
realization_grid_200m_w30_seed50.json,Local,0.6867405134553046,0.2832499029716674,100.0,0.0
realization_grid_200m_w30_seed50.json,Greedy,0.6439045938036014,3.1801866246550428,100.0,88.33333333333333
realization_grid_200m_w30_seed50.json,wo_md,0.6831970588684171,0.9126020450070144,100.0,100.0
realization_grid_200m_w30_seed50.json,wo_tp,0.6831970588684171,0.9126020450070144,100.0,100.0
realization_grid_200m_w30_seed50.json,wo_co,0.6867405134553046,0.2832499029716674,100.0,0.0
realization_grid_200m_w30_seed51.json,CoTOP,0.6719181383837891,0.8925018897030232,100.0,100.0
realization_grid_200m_w30_seed51.json,DDQN,0.6719181383837891,0.8925018897030232,100.0,100.0
realization_grid_200m_w30_seed51.json,Local,0.6752349171522755,0.2746186901756882,100.0,0.0
realization_grid_200m_w30_seed51.json,Greedy,0.6336655021305444,3.132567327485721,100.0,89.0
realization_grid_200m_w30_seed51.json,wo_md,0.6719181383837891,0.8925018897030232,100.0,100.0
realization_grid_200m_w30_seed51.json,wo_tp,0.6719181383837891,0.8925018897030232,100.0,100.0
realization_grid_200m_w30_seed51.json,wo_co,0.6752349171522755,0.2746186901756882,100.0,0.0
realization_grid_200m_w40_42.json,CoTOP,0.7014570095491919,0.9013044580814145,100.0,100.0
realization_grid_200m_w40_42.json,DDQN,0.7014570095491919,0.9013044580814145,100.0,100.0
realization_grid_200m_w40_42.json,Local,0.7066728244826007,0.28255349114826667,100.0,0.0
realization_grid_200m_w40_42.json,Greedy,0.6416922581325956,3.2344642712871687,100.0,90.0
realization_grid_200m_w40_42.json,wo_md,0.7014570095491919,0.9013044580814145,100.0,100.0
realization_grid_200m_w40_42.json,wo_tp,0.7014570095491919,0.9013044580814145,100.0,100.0
realization_grid_200m_w40_42.json,wo_co,0.7066728244826007,0.28255349114826667,100.0,0.0
realization_grid_200m_w40_43.json,CoTOP,0.6934827326830043,0.8772236456607267,100.0,100.0
realization_grid_200m_w40_43.json,DDQN,0.6934827326830043,0.8772236456607267,100.0,100.0
realization_grid_200m_w40_43.json,Local,0.7003244275142957,0.27756128638402955,100.0,0.0
realization_grid_200m_w40_43.json,Greedy,0.6331403542702676,3.0858542209328097,100.0,88.25
realization_grid_200m_w40_43.json,wo_md,0.6934827326830043,0.8772236456607267,100.0,100.0
realization_grid_200m_w40_43.json,wo_tp,0.6934827326830043,0.8772236456607267,100.0,100.0
realization_grid_200m_w40_43.json,wo_co,0.7003244275142957,0.27756128638402955,100.0,0.0
realization_grid_200m_w40_44.json,CoTOP,0.6820063209021988,0.9088361089094076,100.0,100.0
realization_grid_200m_w40_44.json,DDQN,0.6820063209021988,0.9088361089094076,100.0,100.0
realization_grid_200m_w40_44.json,Local,0.6884186886081008,0.27495006587704063,100.0,0.0
realization_grid_200m_w40_44.json,Greedy,0.6247414898926947,3.1307762527553775,100.0,89.5
realization_grid_200m_w40_44.json,wo_md,0.6820063209021988,0.9088361089094076,100.0,100.0
realization_grid_200m_w40_44.json,wo_tp,0.6820063209021988,0.9088361089094076,100.0,100.0
realization_grid_200m_w40_44.json,wo_co,0.6884186886081008,0.27495006587704063,100.0,0.0
realization_grid_200m_w40_45.json,CoTOP,0.6914000685083344,0.8664387113697453,100.0,100.0
realization_grid_200m_w40_45.json,DDQN,0.6914000685083344,0.8664387113697453,100.0,100.0
realization_grid_200m_w40_45.json,Local,0.6972449298559849,0.28531822975853566,100.0,0.0
realization_grid_200m_w40_45.json,Greedy,0.6296368875363388,3.183327574665612,100.0,90.25
realization_grid_200m_w40_45.json,wo_md,0.6914000685083344,0.8664387113697453,100.0,100.0
realization_grid_200m_w40_45.json,wo_tp,0.6914000685083344,0.8664387113697453,100.0,100.0
realization_grid_200m_w40_45.json,wo_co,0.6972449298559849,0.28531822975853566,100.0,0.0
realization_grid_200m_w40_46.json,CoTOP,0.698263471238231,0.9052065698937158,100.0,100.0
realization_grid_200m_w40_46.json,DDQN,0.698263471238231,0.9052065698937158,100.0,100.0
realization_grid_200m_w40_46.json,Local,0.7045920148560932,0.2802429914149196,100.0,0.0
realization_grid_200m_w40_46.json,Greedy,0.6393912412587369,3.193293239215609,100.0,89.5
realization_grid_200m_w40_46.json,wo_md,0.698263471238231,0.9052065698937158,100.0,100.0
realization_grid_200m_w40_46.json,wo_tp,0.698263471238231,0.9052065698937158,100.0,100.0
realization_grid_200m_w40_46.json,wo_co,0.7045920148560932,0.2802429914149196,100.0,0.0
realization_grid_200m_w40_seed47.json,CoTOP,0.6865656889260202,0.9493120221723663,100.0,100.0
realization_grid_200m_w40_seed47.json,DDQN,0.6865656889260202,0.9493120221723663,100.0,100.0
realization_grid_200m_w40_seed47.json,Local,0.6950546801767268,0.2835995840377364,100.0,0.0
realization_grid_200m_w40_seed47.json,Greedy,0.6260107877609421,3.119227754884397,100.0,89.0
realization_grid_200m_w40_seed47.json,wo_md,0.6865656889260202,0.9493120221723663,100.0,100.0
realization_grid_200m_w40_seed47.json,wo_tp,0.6865656889260202,0.9493120221723663,100.0,100.0
realization_grid_200m_w40_seed47.json,wo_co,0.6950546801767268,0.2835995840377364,100.0,0.0
realization_grid_200m_w40_seed48.json,CoTOP,0.6976495413796081,0.8895476395596834,100.0,100.0
realization_grid_200m_w40_seed48.json,DDQN,0.6976495413796081,0.8895476395596834,100.0,100.0
realization_grid_200m_w40_seed48.json,Local,0.7039272983511554,0.29683573174232014,100.0,0.0
realization_grid_200m_w40_seed48.json,Greedy,0.6288737033518838,3.1237943130809924,100.0,89.0
realization_grid_200m_w40_seed48.json,wo_md,0.6976495413796081,0.8895476395596834,100.0,100.0
realization_grid_200m_w40_seed48.json,wo_tp,0.6976495413796081,0.8895476395596834,100.0,100.0
realization_grid_200m_w40_seed48.json,wo_co,0.7039272983511554,0.29683573174232014,100.0,0.0
realization_grid_200m_w40_seed49.json,CoTOP,0.6870040849953508,0.8592961619352647,100.0,100.0
realization_grid_200m_w40_seed49.json,DDQN,0.6870040849953508,0.8592961619352647,100.0,100.0
realization_grid_200m_w40_seed49.json,Local,0.6921664831676081,0.2779914716384322,100.0,0.0
realization_grid_200m_w40_seed49.json,Greedy,0.6250474300425866,3.0923508026196727,100.0,89.5
realization_grid_200m_w40_seed49.json,wo_md,0.6870040849953508,0.8592961619352647,100.0,100.0
realization_grid_200m_w40_seed49.json,wo_tp,0.6870040849953508,0.8592961619352647,100.0,100.0
realization_grid_200m_w40_seed49.json,wo_co,0.6921664831676081,0.2779914716384322,100.0,0.0
realization_grid_200m_w40_seed50.json,CoTOP,0.707985095193591,0.865286688109056,100.0,100.0
realization_grid_200m_w40_seed50.json,DDQN,0.707985095193591,0.865286688109056,100.0,100.0
realization_grid_200m_w40_seed50.json,Local,0.7133075561301959,0.28554284081001025,100.0,0.0
realization_grid_200m_w40_seed50.json,Greedy,0.645760509070475,3.19029084710019,100.0,89.0
realization_grid_200m_w40_seed50.json,wo_md,0.707985095193591,0.865286688109056,100.0,100.0
realization_grid_200m_w40_seed50.json,wo_tp,0.707985095193591,0.865286688109056,100.0,100.0
realization_grid_200m_w40_seed50.json,wo_co,0.7133075561301959,0.28554284081001025,100.0,0.0
realization_grid_200m_w40_seed51.json,CoTOP,0.6930190889727906,0.8628964735940227,100.0,100.0
realization_grid_200m_w40_seed51.json,DDQN,0.6930190889727906,0.8628964735940227,100.0,100.0
realization_grid_200m_w40_seed51.json,Local,0.6979711799475364,0.27273618874121636,100.0,0.0
realization_grid_200m_w40_seed51.json,Greedy,0.6347971873021009,3.1683849964044803,100.0,90.0
realization_grid_200m_w40_seed51.json,wo_md,0.6930190889727906,0.8628964735940227,100.0,100.0
realization_grid_200m_w40_seed51.json,wo_tp,0.6930190889727906,0.8628964735940227,100.0,100.0
realization_grid_200m_w40_seed51.json,wo_co,0.6979711799475364,0.27273618874121636,100.0,0.0
