seed,episode,method,reward,delay,energy,completion_ratio,violation_ratio,total_tasks,actions_taken,collab_rate
44,7,local,-47.101510670604085,4.393925824016402,0.3162252430440077,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,7,greedy,-75.1520207057306,3.750609138034091,3.7645929325389673,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,7,wo_md,-45.15504328401911,4.216442923072665,0.29906140532924563,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,7,wo_tp,-94.58703455543771,4.1794510383689225,5.279252417174849,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,7,wo_co,-45.55658247634029,4.273254412572683,0.2824038350613458,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,8,cotop,-44.690658126975244,4.120730802418148,0.34833501027937586,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,8,local,-47.139999765023354,4.3936945945902135,0.32030538191212354,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,8,greedy,-86.31552885694391,4.207669726910737,4.423883158783654,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,8,wo_md,-45.29540400428165,4.235388331948773,0.2941520684793918,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,8,wo_tp,-109.82940644488316,4.898622299562807,6.084318344925508,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,8,wo_co,-46.084245888150434,4.291699534579805,0.3167250542352396,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,9,cotop,-45.20285510237068,4.205969781086941,0.31431572915012485,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,9,local,-48.04713900328681,4.488959121640152,0.3157547786885286,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,9,greedy,-83.69802617514294,4.215853289601943,4.153949327912351,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,9,wo_md,-48.11020595892181,4.453096330897595,0.3579242649945877,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,9,wo_tp,-90.73994395061862,3.994965941412482,5.07902845364938,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,9,wo_co,-47.571851496327916,4.40402762842084,0.3531575212119506,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,10,cotop,-49.18348886050356,4.57046747555046,0.3478814104998965,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,10,local,-44.16234883850232,4.097315996338855,0.31891888751137726,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,10,greedy,-84.52931122042531,4.138820274566821,4.31411084747571,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,10,wo_md,-50.397160201209914,4.727824706630689,0.31189131349030264,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,10,wo_tp,-101.14672163215658,4.47973192238843,5.63494024082723,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,10,wo_co,-48.41353592969143,4.533304571799883,0.3080490211692606,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,11,cotop,-40.54379635827458,3.7554729740140105,0.2989066618134468,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,11,local,-52.74611567853108,4.915058770211491,0.3595527976416194,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,11,greedy,-94.32531918893699,4.622032681546426,4.810499237347273,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,11,wo_md,-48.07216057514982,4.43548615564763,0.37172990186735305,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,11,wo_tp,-94.21734430502535,4.160300292895543,5.261434137606991,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,11,wo_co,-47.91372245039213,4.449709918258544,0.34166232678066843,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,12,cotop,-44.262949835728996,4.129543799312212,0.2967511842606868,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,12,local,-47.720949875136604,4.425351447474684,0.3467435400389785,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,12,greedy,-81.93354953769689,4.107866076316067,4.0854888774536215,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,12,wo_md,-49.43780406331839,4.596490762846445,0.3472896434853944,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,12,wo_tp,-101.90428325298541,4.519702919460416,5.670725405838126,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,12,wo_co,-50.093006963135686,4.697145882961552,0.3121548133520158,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,13,cotop,-51.19384621022791,4.81421742513256,0.3051671958902316,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,13,local,-48.144415075307684,4.542970911666132,0.27147059586463557,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,13,greedy,-85.89772650913874,4.213386472655106,4.376386178258768,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,13,wo_md,-47.46812656711218,4.424492226184135,0.32232043052708315,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,13,wo_tp,-110.8181801387172,4.957361716329699,6.124456297542017,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,13,wo_co,-44.421183325173025,4.12791198350567,0.31420634901163325,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,14,cotop,-48.35975934543835,4.505274709618792,0.33070122492504356,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,14,local,-50.90445075819601,4.733148524025065,0.35729655179453645,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,14,greedy,-80.6833363275987,3.9387807697121238,4.1295528630477465,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,14,wo_md,-44.73035954768827,4.130373373460202,0.3426625813086256,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,14,wo_tp,-115.29683615022658,5.128754115108994,6.400929499913663,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,14,wo_co,-46.205853276358475,4.304207445933864,0.31637788170198433,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,15,cotop,-46.08236443139412,4.246425716225131,0.3618107269142804,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,15,local,-50.172997659168765,4.691702397756379,0.3255973681604969,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,15,greedy,-91.36371420844368,4.582622828333518,4.553748592510851,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,15,wo_md,-46.31119150057514,4.306177486996963,0.3249416630605521,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,15,wo_tp,-100.14297310285563,4.431460670901925,5.582836639383639,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,15,wo_co,-42.662564257276955,3.9918392408804935,0.27441718484720135,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,16,cotop,-49.3415858766284,4.623628943192708,0.3105296444701311,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,16,local,-43.07321817240258,4.0396059922681555,0.2677158249721024,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,16,greedy,-82.26412789648688,4.103918402325707,4.122494387322983,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,16,wo_md,-45.67604538389642,4.206184855504376,0.36141968288526616,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,16,wo_tp,-101.6129748075142,4.478911685527992,5.682385795223429,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,16,wo_co,-51.31198389658799,4.790978458746952,0.3402199309118473,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,17,cotop,-49.13026102452881,4.584697638627484,0.32832846382539704,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,17,local,-48.00541773931975,4.489911430061921,0.3106303438700532,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,17,greedy,-84.79203902241923,4.10371491951244,4.375488982729484,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,17,wo_md,-45.284593698085594,4.224389881051595,0.3040694887569637,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,17,wo_tp,-106.0557865469488,4.708311542626167,5.897267112068714,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,17,wo_co,-50.938295725959534,4.807886836713421,0.2859427358825313,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,18,cotop,-49.5622500955075,4.621443431400562,0.3347815781501884,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,18,local,-45.26226386525964,4.221046199095435,0.3051801874305285,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,18,greedy,-99.95877385032183,4.902362303627401,5.093515081404784,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,18,wo_md,-44.82269866369598,4.181451423041411,0.30081844332818714,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,18,wo_tp,-96.95092704836944,4.290341571913383,5.404751132923563,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,18,wo_co,-45.56565299183486,4.213292913012337,0.34327238617114914,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,19,cotop,-48.516617766584936,4.495905098354714,0.3557566783037783,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,19,local,-49.35349774136608,4.669326197233426,0.2660235769031815,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,19,greedy,-87.4419339466403,4.35859495015017,4.385598444513859,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,19,wo_md,-46.514086683539226,4.332030686400809,0.31937798195311295,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,19,wo_tp,-95.49964715027343,4.238956659598271,5.311008055429072,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,19,wo_co,-44.91180753624887,4.194926382256538,0.29625437136834787,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,20,cotop,-45.6601493506898,4.267991552143609,0.2980233829253704,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,20,local,-47.94759597025655,4.482372811604098,0.3123867854215565,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,20,greedy,-80.07896772951888,3.995018683447065,4.012878089504823,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,20,wo_md,-49.480112044551426,4.61044501107517,0.3375661933799727,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,20,wo_tp,-102.2375413548946,4.5406574934948996,5.683096641994563,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,20,wo_co,-48.53968502437761,4.556845256435764,0.2971232460019963,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,21,cotop,-51.68319842974646,4.817077835892254,0.3512420070823922,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,21,local,-48.72639268652759,4.515244467706003,0.3573948009467576,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,21,greedy,-82.76752560503897,4.087600577951899,4.189151982551998,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,21,wo_md,-48.59513785089675,4.475588774117169,0.38392501097250625,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,21,wo_tp,-99.27638280522892,4.383491294450791,5.544146986072104,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,21,wo_co,-49.72297011685142,4.6240873477012565,0.34820966398388536,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,22,cotop,-45.81516630606531,4.2609838961738316,0.32053273443269925,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,22,local,-47.272704497016015,4.378129169313487,0.34914128038811376,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,22,greedy,-79.80576078583108,3.994864996874901,3.985711081708209,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,22,wo_md,-49.78881214209896,4.668523412131178,0.3103578020787186,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,22,wo_tp,-99.58480127375505,4.407961388870219,5.550518738505285,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,22,wo_co,-46.85727857531795,4.339140552196255,0.34658730533553905,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,23,cotop,-47.023426751480486,4.347264790321271,0.355077884826778,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,23,local,-48.746621882330025,4.581902197101387,0.29275999113161544,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,23,greedy,-86.00285806790912,4.235305050033562,4.36498075675735,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,23,wo_md,-46.768855448998025,4.312618983871521,0.36426656102828475,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,23,wo_tp,-101.01611728839738,4.471550471320986,5.630061257518748,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,23,wo_co,-47.71239969602984,4.45795592979948,0.3132840398035032,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,24,cotop,-46.49140912645988,4.3256390775679545,0.32350183507803343,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,24,local,-47.140769491523,4.351212401922882,0.36286454722941863,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,24,greedy,-86.64472160832204,4.308981091783538,4.355491069048664,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,24,wo_md,-41.755473688946516,3.9004902333146134,0.27505713558003786,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,24,wo_tp,-97.93213835819105,4.3465868695686005,5.446626966250502,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,24,wo_co,-48.525482197446095,4.552126672216785,0.30042154752782635,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,25,cotop,-47.47984464051324,4.481795528359841,0.2661889356914828,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,25,local,-50.57091764272713,4.721380293552361,0.33571147072035157,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,25,greedy,-98.27225587836512,4.863907248688641,4.963318339147872,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,25,wo_md,-52.031119237432776,4.868936251600501,0.3341756721427775,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,25,wo_tp,-99.58005271131827,4.405488535804794,5.552516735327032,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,25,wo_co,-48.516160328572035,4.58527149030086,0.26634454255634143,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,26,cotop,-43.99910656295454,4.040248929088204,0.35966172720724976,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,26,local,-48.11680160362695,4.45799672866268,0.353683431700014,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,26,greedy,-83.27098046548191,4.10078873272829,4.226309313819903,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,26,wo_md,-51.65348976325879,4.841214318509799,0.32413465781608003,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,26,wo_tp,-102.24841021624103,4.5439217878289515,5.680919233795153,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,26,wo_co,-39.87524162689675,3.6627488268080555,0.32477533588161955,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,27,cotop,-47.81604227689096,4.413645472780384,0.36795875490871205,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,27,local,-45.31055469793374,4.210229133605756,0.32082633618761786,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,27,greedy,-84.85010505280768,4.208221761374287,4.276788743906479,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,27,wo_md,-46.35971444542403,4.3852165993975785,0.25075484514482593,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,27,wo_tp,-115.81256245700938,5.151845259762581,6.429410985938359,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,27,wo_co,-46.97819419342266,4.3818884251249175,0.3159309942173486,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,28,cotop,-51.01350465379252,4.795634702211128,0.30571576316812193,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,28,local,-46.23028380713177,4.301322640789122,0.32170573992405516,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,28,greedy,-96.01894678391083,4.642125159366492,4.959769519024594,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,28,wo_md,-47.70458947972132,4.376982875643426,0.3934760723287051,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,28,wo_tp,-93.57809975797426,4.1458439701803504,5.211966005617077,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,28,wo_co,-48.07031774198548,4.499118989378996,0.307912784819551,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,29,cotop,-48.18417099301996,4.476223216665508,0.3421938826364896,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,29,local,-49.35866669668071,4.5490089752984115,0.38685769436965967,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,29,greedy,-86.36247867413167,4.264992067885413,4.371255799527751,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,29,wo_md,-48.75283246148384,4.566005521184971,0.3092777249634153,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,29,wo_tp,-100.74529345830047,4.4704195283655475,5.6041098174645025,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,29,wo_co,-48.7841985855146,4.548934383696991,0.32948547485447083,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,30,cotop,-45.844387094694035,4.2073182717516335,0.3771204377177697,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,30,local,-47.1464916037024,4.435174267858957,0.27947489251128366,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,30,greedy,-83.10871903991213,4.100734413960997,4.210137490030218,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,30,wo_md,-44.97060980885868,4.151788328126834,0.3452726527590334,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,30,wo_tp,-102.58844282896008,4.55805231973366,5.700791963162345,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,30,wo_co,-46.03108984104247,4.30493154469056,0.29817743941368924,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,31,cotop,-49.27039205003655,4.586211461857127,0.3408277431465274,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,31,local,-50.80922114823302,4.744113923241843,0.33680819158146097,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,31,greedy,-90.66518792213334,4.437525638594116,4.628993153619217,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,31,wo_md,-50.77703488890007,4.81197635177385,0.26572713711615675,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,31,wo_tp,-102.43061740907973,4.518883246149258,5.724178494758711,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,31,wo_co,-51.20240027674852,4.817753752731578,0.3024862749432739,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,32,cotop,-47.46031284834805,4.434938434079266,0.3110928507555407,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,32,local,-47.95386902940621,4.48326786864022,0.3121190343004008,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,32,greedy,-90.02436681559236,4.370287623085248,4.632149058473986,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,32,wo_md,-43.520583678846684,4.06182758678909,0.2902307810955782,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,32,wo_tp,-100.5880873452883,4.445308810742349,5.613499923786483,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,32,wo_co,-48.31012348357714,4.497407299275567,0.3336050490821473,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,33,cotop,-51.0692510574433,4.7874417013206685,0.31948340442365974,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,33,local,-47.288295639770205,4.41726605570417,0.311563508272851,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,33,greedy,-92.86147536900161,4.519368508725147,4.766779028175012,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,33,wo_md,-44.504694288154695,4.130600755259449,0.3198686735560199,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,33,wo_tp,-98.61149999768212,4.35628354738733,5.504866452380883,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,33,wo_co,-47.22322088061939,4.41219455323668,0.31012753482525823,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,34,cotop,-45.99301089656475,4.310370030499376,0.28893105915709894,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,34,local,-47.95198601431815,4.442497461115832,0.35270114031598393,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,34,greedy,-89.91970461838677,4.473703521460212,4.518266940378467,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,34,wo_md,-45.647352192791345,4.276001554718871,0.2887336645602641,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,34,wo_tp,-86.74301202584623,3.828047545434127,4.846253657150499,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,34,wo_co,-47.16631083654648,4.338175781906222,0.378455301748426,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,35,cotop,-46.116790795048935,4.267362584600284,0.34431649490460875,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,35,local,-48.7575814100268,4.535227985257622,0.3405301557450587,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,35,greedy,-85.76466630982003,4.274461413120311,4.30200521786169,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,35,wo_md,-46.25888063326829,4.322190359698768,0.3036977036280604,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,35,wo_tp,-100.61563064474748,4.478356181736837,5.5832068827379135,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,35,wo_co,-47.306105370821754,4.394885199802166,0.3357253372800094,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,36,cotop,-49.8053522473906,4.6873558900719114,0.2931793346671492,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,36,local,-44.15893401075028,4.103247721735783,0.31264567933924603,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,36,greedy,-94.81514248349599,4.688223719726418,4.793290528623181,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,36,wo_md,-43.697462419092346,4.078383935398397,0.29136230651083805,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,36,wo_tp,-103.31206184423976,4.583952233792102,5.747253950631874,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,36,wo_co,-51.06776902764992,4.83618428526012,0.27059261750487196,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,37,cotop,-43.48462142913971,4.03035978790184,0.3181023550121298,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,37,local,-49.47317913019072,4.606388831326787,0.34092908169228464,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,37,greedy,-92.98097454245753,4.540679407995031,4.757418046250719,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,37,wo_md,-47.35003178033693,4.425901506229158,0.30910167180453363,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,37,wo_tp,-97.45912468620193,4.311278062431414,5.43463440618878,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,37,wo_co,-49.54219428277746,4.625710200653706,0.32850922762404117,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,38,cotop,-47.74932177156561,4.442177644678422,0.3327545324781393,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,38,local,-45.520402657999036,4.289211591724626,0.2628286740752771,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,38,greedy,-88.76648875449352,4.501239455621494,4.375409419827858,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,38,wo_md,-46.56032877081796,4.284555220356422,0.37147765672537386,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,38,wo_tp,-100.07113355857297,4.425108938475268,5.582004417382028,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,38,wo_co,-48.24467940624309,4.517043664113944,0.30742427651036436,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,39,cotop,-47.49722154156722,4.403024560118641,0.34669759403808065,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,39,local,-46.28658151759427,4.294901014558864,0.3337571372005626,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,39,greedy,-86.95450439651081,4.296061169217977,4.399389270433103,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,39,wo_md,-48.96886423689925,4.612329788103311,0.28455663558661315,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,39,wo_tp,-102.51919726692775,4.5611768255657195,5.690742901127055,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,39,wo_co,-51.18971561083561,4.806275040176914,0.3126965209066472,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,40,cotop,-49.06106668261977,4.56195881428867,0.344147853973306,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,40,local,-48.450289306364496,4.516799499248705,0.32822943138774374,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,40,greedy,-86.806939808223,4.226866677814173,4.4538273030081275,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,40,wo_md,-47.82956875769197,4.39389708137015,0.389059794399047,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,40,wo_tp,-103.68852278614601,4.588107948214313,5.780744330400288,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,40,wo_co,-47.77486662788638,4.427380156514129,0.35010650627450934,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,41,cotop,-46.86533896416052,4.389357229227816,0.2971766671882369,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,41,local,-48.007665936193895,4.45222231657052,0.34854427704887,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,41,greedy,-81.22379872488779,4.092818499224879,4.029561373263897,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,41,wo_md,-49.7739169371661,4.653897862563662,0.32349383115294733,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,41,wo_tp,-104.1035067668108,4.613730227351732,5.796620449329348,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,41,wo_co,-50.22679107666634,4.688968464293851,0.3337106433727823,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,42,cotop,-52.16629719889121,4.8684705281821445,0.34815919170697524,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,42,local,-47.6733213358983,4.444378194493826,0.32295393909600556,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,42,greedy,-82.35217557590637,4.084360441890147,4.150857115700489,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,42,wo_md,-50.471222772833464,4.757844973556923,0.2892773037264213,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,42,wo_tp,-93.0581580782208,4.116987175755483,5.1888286320665955,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
