algorithm,scenario,workload,seed,total_tasks,completed_tasks,failed_tasks,completion_ratio,mean_delay_s,median_delay_s,std_delay_s,p5_delay_s,p95_delay_s,max_delay_s,mean_energy_j,median_energy_j,std_energy_j,p5_energy_j,p95_energy_j,max_energy_j,comm_delay_s,comp_delay_s,wait_delay_s,action_0_count,collab_count,collaboration_ratio,coverage_failures,deadline_failures,action_sequence_sha256,run_id,checkpoint_path,checkpoint_sha256,realization_path,realization_sha256,git_commit
wo_co,grid_200m,40,42,400,400,0,1.0,0.7066728244826007,0.7356336152606608,0.2303983236207135,0.308416914038824,1.0332899151526198,1.2981816854119153,0.28255349114826667,0.29593679076889867,0.13006069804704826,0.08093963967196065,0.4842765639200438,0.506869135485201,0.5951321025792359,0.005532043402449487,0.10600867850091522,400,0,0.0,0,0,b9ad9bbb07a72104fa44dc50618b9102100581f0d6866cd59d549ab5b1749ff4,phase7_wo_co_grid_200m_w40_seed42,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_42.json,6e92439f1b38705e21439490a9837376ff406931ff92523fdf7e0031d537c6ce,4e25265
CoTOP,grid_200m,40,43,400,400,0,1.0,0.6609484411183081,0.6953870217280496,0.25846438625019796,0.240803547467591,1.021927475115181,1.285072871248487,3.4346889685064697,3.2187661723630647,1.4246230124192971,1.4235546045334713,5.740721908537876,6.398265992457327,0.619456512858173,0.004384016262731079,0.03710791199740386,0,400,1.0,0,0,496f1c7428880577b0e9f6ea055a56a340b1bc25600579c5d757c8bf96ba3941,phase7_CoTOP_grid_200m_w40_seed43,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w40_seed43\checkpoint.pt,fc2dd70a816604521cecf4e389f6f197de9afdedbb0c6a53c7bbe7360d4ad1fa,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_43.json,ca19498c68c5decbcc2d3c9d2aa873ef3d727ddb0f70a66ef52402cf7d4f20f9,4e25265
DDQN,grid_200m,40,43,400,400,0,1.0,0.6544741795659569,0.6836283262217763,0.25358014509682353,0.23624971310774084,1.0129087422231173,1.280956878569259,2.920784566520928,3.0114322787542576,1.7594076683739783,0.18122871704533977,5.687454481427307,6.355905902215321,0.6143174688383176,0.004580234224278104,0.03557647650336107,34,366,0.915,0,0,70f4b0f776e61a48b1fbd6ad6100b7adb6a75a1fe79801900cb3a52d453bc5ce,phase7_DDQN_grid_200m_w40_seed43,D:\cotop-implementation\results\phase2_multiseed\DDQN\grid_200m_w40_seed43\checkpoint.pt,d8a1be23c63bd3f99dc43de70f4cab139b9a985e8d13bd725731d233b0c68a75,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_43.json,ca19498c68c5decbcc2d3c9d2aa873ef3d727ddb0f70a66ef52402cf7d4f20f9,4e25265
Local,grid_200m,40,43,400,400,0,1.0,0.7003244275142957,0.7331748401307299,0.23277738391710726,0.31150619791504564,1.044442167099687,1.28697980326024,0.27756128638402955,0.27375205074966735,0.12431824262210614,0.07697559073930282,0.4870546247193302,0.5047693271408806,0.5878852360369486,0.005433648680473202,0.10700554279687388,400,0,0.0,0,0,b9ad9bbb07a72104fa44dc50618b9102100581f0d6866cd59d549ab5b1749ff4,phase7_Local_grid_200m_w40_seed43,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_43.json,ca19498c68c5decbcc2d3c9d2aa873ef3d727ddb0f70a66ef52402cf7d4f20f9,4e25265
Greedy,grid_200m,40,43,400,400,0,1.0,0.6331403542702676,0.6525099100745889,0.25808200623093785,0.21039797797277301,1.0059371788829368,1.2589656554882793,3.0858542209328097,2.9907829226624436,1.6222171665911453,0.21904656130881459,5.7327409579983355,6.6490584616954616,0.6159681653824365,0.0043712390368768755,0.012800949850954268,47,353,0.8825,0,0,6874fdab804fdf02fd2d60587ff6e265ca681149311706d0b7e93062ea63d95a,phase7_Greedy_grid_200m_w40_seed43,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_43.json,ca19498c68c5decbcc2d3c9d2aa873ef3d727ddb0f70a66ef52402cf7d4f20f9,4e25265
wo_md,grid_200m,40,43,400,400,0,1.0,0.6609484411183081,0.6953870217280496,0.25846438625019796,0.240803547467591,1.021927475115181,1.285072871248487,3.4346889685064697,3.2187661723630647,1.4246230124192971,1.4235546045334713,5.740721908537876,6.398265992457327,0.619456512858173,0.004384016262731079,0.03710791199740386,0,400,1.0,0,0,496f1c7428880577b0e9f6ea055a56a340b1bc25600579c5d757c8bf96ba3941,phase7_wo_md_grid_200m_w40_seed43,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w40_seed43\checkpoint.pt,fc2dd70a816604521cecf4e389f6f197de9afdedbb0c6a53c7bbe7360d4ad1fa,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_43.json,ca19498c68c5decbcc2d3c9d2aa873ef3d727ddb0f70a66ef52402cf7d4f20f9,4e25265
wo_tp,grid_200m,40,43,400,400,0,1.0,0.6609484411183081,0.6953870217280496,0.25846438625019796,0.240803547467591,1.021927475115181,1.285072871248487,3.4346889685064697,3.2187661723630647,1.4246230124192971,1.4235546045334713,5.740721908537876,6.398265992457327,0.619456512858173,0.004384016262731079,0.03710791199740386,0,400,1.0,0,0,496f1c7428880577b0e9f6ea055a56a340b1bc25600579c5d757c8bf96ba3941,phase7_wo_tp_grid_200m_w40_seed43,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w40_seed43\checkpoint.pt,fc2dd70a816604521cecf4e389f6f197de9afdedbb0c6a53c7bbe7360d4ad1fa,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_43.json,ca19498c68c5decbcc2d3c9d2aa873ef3d727ddb0f70a66ef52402cf7d4f20f9,4e25265
wo_co,grid_200m,40,43,400,400,0,1.0,0.7003244275142957,0.7331748401307299,0.23277738391710726,0.31150619791504564,1.044442167099687,1.28697980326024,0.27756128638402955,0.27375205074966735,0.12431824262210614,0.07697559073930282,0.4870546247193302,0.5047693271408806,0.5878852360369486,0.005433648680473202,0.10700554279687388,400,0,0.0,0,0,b9ad9bbb07a72104fa44dc50618b9102100581f0d6866cd59d549ab5b1749ff4,phase7_wo_co_grid_200m_w40_seed43,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_43.json,ca19498c68c5decbcc2d3c9d2aa873ef3d727ddb0f70a66ef52402cf7d4f20f9,4e25265
CoTOP,grid_200m,40,44,400,400,0,1.0,0.6582939495057575,0.6920601744265567,0.238851689030401,0.25127557924293603,0.9916213174242463,1.2507932889622246,1.2151619923486396,0.4177571433700201,1.414530814428565,0.08529250714628596,4.1985935035372535,5.513245331324316,0.5887620327263979,0.004987023612503704,0.06454489316685587,0,400,1.0,0,0,d3bde3aa515a277602c51c0ec22f32087f09045b8424d935b9379b449ebe975c,phase7_CoTOP_grid_200m_w40_seed44,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w40_seed44\checkpoint.pt,182302540b2425809d5c325e33cb4d0a94d1539cf14d2532d80ffd3c8b534ab1,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_44.json,519d90ef11e71b1f4cffdc865e32afe109046f77a4668e5b78d544a7fb6e400b,4e25265
DDQN,grid_200m,40,44,400,400,0,1.0,0.6455557467316893,0.6805673724006973,0.24505647743076248,0.23769500592213466,0.9907164428146057,1.2507932889622246,1.0934748208995586,0.3796225483778932,1.3840364389257354,0.08434474345198413,3.8906916269451584,6.414769788074355,0.5875451610119071,0.005092963139759379,0.052917622580022756,209,191,0.4775,0,0,1bd7d7271ee252fdde03ec9526f9f68b2a5cbe7832be64c8dd1460e70cc57c03,phase7_DDQN_grid_200m_w40_seed44,D:\cotop-implementation\results\phase2_multiseed\DDQN\grid_200m_w40_seed44\checkpoint.pt,74b8dffcb699736a965d2ca3cdd9d24e902f5d46ee0c802fb9963a123f2d2c87,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_44.json,519d90ef11e71b1f4cffdc865e32afe109046f77a4668e5b78d544a7fb6e400b,4e25265
Local,grid_200m,40,44,400,400,0,1.0,0.6884186886081008,0.7154882114452612,0.2225051222359923,0.2999824121299855,0.9943571437719924,1.2507932889622246,0.27495006587704063,0.2758684155929183,0.13062130203481556,0.07229535057696385,0.47523961255379304,0.5079359105313642,0.5793599134616819,0.005383129334848477,0.1036756458115704,400,0,0.0,0,0,b9ad9bbb07a72104fa44dc50618b9102100581f0d6866cd59d549ab5b1749ff4,phase7_Local_grid_200m_w40_seed44,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_44.json,519d90ef11e71b1f4cffdc865e32afe109046f77a4668e5b78d544a7fb6e400b,4e25265
Greedy,grid_200m,40,44,400,400,0,1.0,0.6247414898926947,0.6416997244425268,0.2486937294717568,0.2113594497695916,0.9979426511354282,1.2745506861292792,3.1307762527553775,2.984844014734552,1.6213237837237373,0.2586426374882489,5.86965905071818,6.566164307043469,0.6079181753304652,0.004406812298577954,0.012416502263651555,42,358,0.895,0,0,41b1be5e3e8cc0cc1dbd6817015719b86bf828bf44a941e3553b06a06d7c6183,phase7_Greedy_grid_200m_w40_seed44,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_44.json,519d90ef11e71b1f4cffdc865e32afe109046f77a4668e5b78d544a7fb6e400b,4e25265
wo_md,grid_200m,40,44,400,400,0,1.0,0.6582939495057575,0.6920601744265567,0.238851689030401,0.25127557924293603,0.9916213174242463,1.2507932889622246,1.2151619923486396,0.4177571433700201,1.414530814428565,0.08529250714628596,4.1985935035372535,5.513245331324316,0.5887620327263979,0.004987023612503704,0.06454489316685587,0,400,1.0,0,0,d3bde3aa515a277602c51c0ec22f32087f09045b8424d935b9379b449ebe975c,phase7_wo_md_grid_200m_w40_seed44,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w40_seed44\checkpoint.pt,182302540b2425809d5c325e33cb4d0a94d1539cf14d2532d80ffd3c8b534ab1,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_44.json,519d90ef11e71b1f4cffdc865e32afe109046f77a4668e5b78d544a7fb6e400b,4e25265
wo_tp,grid_200m,40,44,400,400,0,1.0,0.6582939495057575,0.6920601744265567,0.238851689030401,0.25127557924293603,0.9916213174242463,1.2507932889622246,1.2151619923486396,0.4177571433700201,1.414530814428565,0.08529250714628596,4.1985935035372535,5.513245331324316,0.5887620327263979,0.004987023612503704,0.06454489316685587,0,400,1.0,0,0,d3bde3aa515a277602c51c0ec22f32087f09045b8424d935b9379b449ebe975c,phase7_wo_tp_grid_200m_w40_seed44,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w40_seed44\checkpoint.pt,182302540b2425809d5c325e33cb4d0a94d1539cf14d2532d80ffd3c8b534ab1,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_44.json,519d90ef11e71b1f4cffdc865e32afe109046f77a4668e5b78d544a7fb6e400b,4e25265
wo_co,grid_200m,40,44,400,400,0,1.0,0.6884186886081008,0.7154882114452612,0.2225051222359923,0.2999824121299855,0.9943571437719924,1.2507932889622246,0.27495006587704063,0.2758684155929183,0.13062130203481556,0.07229535057696385,0.47523961255379304,0.5079359105313642,0.5793599134616819,0.005383129334848477,0.1036756458115704,400,0,0.0,0,0,b9ad9bbb07a72104fa44dc50618b9102100581f0d6866cd59d549ab5b1749ff4,phase7_wo_co_grid_200m_w40_seed44,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_44.json,519d90ef11e71b1f4cffdc865e32afe109046f77a4668e5b78d544a7fb6e400b,4e25265
CoTOP,grid_200m,40,45,400,400,0,1.0,0.6544656745429421,0.6638639778250021,0.23687734466080576,0.25240665332693435,1.0204386642359788,1.2160799194123135,3.1365798786902666,3.002097734294354,1.7499040770974164,0.22086015414011786,5.9234329765860645,6.946426224807831,0.6118432751336759,0.004628567154437811,0.03799383225482824,16,384,0.96,0,0,2d47c3be760db911181fcad0b3d40a56fa4032828eb1bd0a074a1ea18069ea19,phase7_CoTOP_grid_200m_w40_seed45,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w40_seed45\checkpoint.pt,df5f350c6a8ff79d4095631e6ded466ae83e67efefc323db6c225ce7e08e053c,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_45.json,dad26682a78ac5a65c816487680d6333cf13da30e317b3bfcdef6a4817d169ba,4e25265
DDQN,grid_200m,40,45,400,400,0,1.0,0.6453076792844741,0.6729845684368915,0.23721511513520557,0.2326996044895852,0.9811547658128478,1.2025615182015548,2.3226028844348927,2.39532959136186,1.9057762385710109,0.11633289898641233,5.56337927978311,6.844542422502886,0.6037035051911223,0.004866685356012378,0.03673748873733947,43,357,0.8925,0,0,44b2faf8baba8dfc23831b4494daad3618f8aa944b010015084754820edf2c6f,phase7_DDQN_grid_200m_w40_seed45,D:\cotop-implementation\results\phase2_multiseed\DDQN\grid_200m_w40_seed45\checkpoint.pt,2b7e9ea7bd0aa0ded014a01e8eb08ae88627b918adc67056fe07e218c2b62487,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_45.json,dad26682a78ac5a65c816487680d6333cf13da30e317b3bfcdef6a4817d169ba,4e25265
Local,grid_200m,40,45,400,400,0,1.0,0.6972449298559849,0.7291862361365697,0.21549052920302958,0.3170779781122758,0.9925046188437954,1.2048715757707065,0.28531822975853566,0.2840970488513267,0.13340242069280403,0.08271747269110984,0.48365464235386335,0.5028841203551818,0.5833306586443586,0.005589698463441841,0.1083245727481844,400,0,0.0,0,0,b9ad9bbb07a72104fa44dc50618b9102100581f0d6866cd59d549ab5b1749ff4,phase7_Local_grid_200m_w40_seed45,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_45.json,dad26682a78ac5a65c816487680d6333cf13da30e317b3bfcdef6a4817d169ba,4e25265
Greedy,grid_200m,40,45,400,400,0,1.0,0.6296368875363388,0.6410780765936543,0.24360853416772732,0.21463339606910697,0.9974521283185791,1.1948370258107306,3.183327574665612,3.015207775387231,1.5737170624511876,0.2971410272467015,5.868354889449409,6.779251721698746,0.6123107520934293,0.0044557459907452555,0.01287038945216417,39,361,0.9025,0,0,f59cd3bc282edf8a5b7002c9fd006275bf9542ee55f0b3e1632c250e5f636ccd,phase7_Greedy_grid_200m_w40_seed45,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_45.json,dad26682a78ac5a65c816487680d6333cf13da30e317b3bfcdef6a4817d169ba,4e25265
wo_md,grid_200m,40,45,400,400,0,1.0,0.6544656745429421,0.6638639778250021,0.23687734466080576,0.25240665332693435,1.0204386642359788,1.2160799194123135,3.1365798786902666,3.002097734294354,1.7499040770974164,0.22086015414011786,5.9234329765860645,6.946426224807831,0.6118432751336759,0.004628567154437811,0.03799383225482824,16,384,0.96,0,0,2d47c3be760db911181fcad0b3d40a56fa4032828eb1bd0a074a1ea18069ea19,phase7_wo_md_grid_200m_w40_seed45,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w40_seed45\checkpoint.pt,df5f350c6a8ff79d4095631e6ded466ae83e67efefc323db6c225ce7e08e053c,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_45.json,dad26682a78ac5a65c816487680d6333cf13da30e317b3bfcdef6a4817d169ba,4e25265
wo_tp,grid_200m,40,45,400,400,0,1.0,0.6544656745429421,0.6638639778250021,0.23687734466080576,0.25240665332693435,1.0204386642359788,1.2160799194123135,3.1365798786902666,3.002097734294354,1.7499040770974164,0.22086015414011786,5.9234329765860645,6.946426224807831,0.6118432751336759,0.004628567154437811,0.03799383225482824,16,384,0.96,0,0,2d47c3be760db911181fcad0b3d40a56fa4032828eb1bd0a074a1ea18069ea19,phase7_wo_tp_grid_200m_w40_seed45,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w40_seed45\checkpoint.pt,df5f350c6a8ff79d4095631e6ded466ae83e67efefc323db6c225ce7e08e053c,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_45.json,dad26682a78ac5a65c816487680d6333cf13da30e317b3bfcdef6a4817d169ba,4e25265
wo_co,grid_200m,40,45,400,400,0,1.0,0.6972449298559849,0.7291862361365697,0.21549052920302958,0.3170779781122758,0.9925046188437954,1.2048715757707065,0.28531822975853566,0.2840970488513267,0.13340242069280403,0.08271747269110984,0.48365464235386335,0.5028841203551818,0.5833306586443586,0.005589698463441841,0.1083245727481844,400,0,0.0,0,0,b9ad9bbb07a72104fa44dc50618b9102100581f0d6866cd59d549ab5b1749ff4,phase7_wo_co_grid_200m_w40_seed45,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_45.json,dad26682a78ac5a65c816487680d6333cf13da30e317b3bfcdef6a4817d169ba,4e25265
CoTOP,grid_200m,40,46,400,400,0,1.0,0.6743175337496972,0.6949111667518354,0.24139058159852825,0.2627270935344347,1.0276972169908942,1.2398130144909214,2.723138004854528,2.751103556025857,1.888033595429866,0.14459714915310795,5.9024406597629895,6.667337150425879,0.6177518097190975,0.004650994686277987,0.05191472934432164,0,400,1.0,0,0,1a55a20699a21699a832207fd55bd323ca020a1ef6af0f22d27ceee4bd10b02e,phase7_CoTOP_grid_200m_w40_seed46,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w40_seed46\checkpoint.pt,6830b7c12850be5d993468a2cd85ebadb822789ac3fa71f85b8122258255c0c6,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_46.json,c71ea073465716fcac69eb8c48bddbec7858ec24fa1a7b9c9196dc70e1797ef2,4e25265
DDQN,grid_200m,40,46,400,400,0,1.0,0.6641629215563765,0.7007356993251912,0.24272614164620263,0.26786767415342805,1.0139095442208745,1.2204162622168522,1.1540458747223818,0.40366202077061775,1.4521579383680567,0.10421641125903872,4.074029532169607,6.302071476710154,0.602060888417776,0.005053159235304848,0.057048873903295584,203,197,0.4925,0,0,1f0ca55e1c5364637fcdc78acf61dfb5cc81de29362542fbab9ce0b377cb10a9,phase7_DDQN_grid_200m_w40_seed46,D:\cotop-implementation\results\phase2_multiseed\DDQN\grid_200m_w40_seed46\checkpoint.pt,1756589abdaf51b14c981f18da582967e03daf1ef3f19225bcea372e773eed3b,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_46.json,c71ea073465716fcac69eb8c48bddbec7858ec24fa1a7b9c9196dc70e1797ef2,4e25265
Local,grid_200m,40,46,400,400,0,1.0,0.7045920148560932,0.7358471260122762,0.22139127183980015,0.3229043031891333,1.0244254240962836,1.249908886196039,0.2802429914149196,0.2692555339559698,0.12957844413289463,0.08968219930619202,0.48236743683252975,0.508258200534981,0.5933228595847014,0.005486195256381452,0.10578296001501031,400,0,0.0,0,0,b9ad9bbb07a72104fa44dc50618b9102100581f0d6866cd59d549ab5b1749ff4,phase7_Local_grid_200m_w40_seed46,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_46.json,c71ea073465716fcac69eb8c48bddbec7858ec24fa1a7b9c9196dc70e1797ef2,4e25265
Greedy,grid_200m,40,46,400,400,0,1.0,0.6393912412587369,0.6536422533185039,0.24869107705928117,0.22714976795642075,1.011092369109338,1.2247843374900744,3.193293239215609,3.0567815526391255,1.6009414660036634,0.2925183212328563,5.883106182399773,6.548230170359158,0.6224533620627084,0.004397935121922001,0.012539944074106595,42,358,0.895,0,0,513f612f3fa785ffc13aa03985a70faaa759eb92a465068ef5803b0d285d861c,phase7_Greedy_grid_200m_w40_seed46,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_46.json,c71ea073465716fcac69eb8c48bddbec7858ec24fa1a7b9c9196dc70e1797ef2,4e25265
wo_md,grid_200m,40,46,400,400,0,1.0,0.6743175337496972,0.6949111667518354,0.24139058159852825,0.2627270935344347,1.0276972169908942,1.2398130144909214,2.723138004854528,2.751103556025857,1.888033595429866,0.14459714915310795,5.9024406597629895,6.667337150425879,0.6177518097190975,0.004650994686277987,0.05191472934432164,0,400,1.0,0,0,1a55a20699a21699a832207fd55bd323ca020a1ef6af0f22d27ceee4bd10b02e,phase7_wo_md_grid_200m_w40_seed46,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w40_seed46\checkpoint.pt,6830b7c12850be5d993468a2cd85ebadb822789ac3fa71f85b8122258255c0c6,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_46.json,c71ea073465716fcac69eb8c48bddbec7858ec24fa1a7b9c9196dc70e1797ef2,4e25265
wo_tp,grid_200m,40,46,400,400,0,1.0,0.6743175337496972,0.6949111667518354,0.24139058159852825,0.2627270935344347,1.0276972169908942,1.2398130144909214,2.723138004854528,2.751103556025857,1.888033595429866,0.14459714915310795,5.9024406597629895,6.667337150425879,0.6177518097190975,0.004650994686277987,0.05191472934432164,0,400,1.0,0,0,1a55a20699a21699a832207fd55bd323ca020a1ef6af0f22d27ceee4bd10b02e,phase7_wo_tp_grid_200m_w40_seed46,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w40_seed46\checkpoint.pt,6830b7c12850be5d993468a2cd85ebadb822789ac3fa71f85b8122258255c0c6,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_46.json,c71ea073465716fcac69eb8c48bddbec7858ec24fa1a7b9c9196dc70e1797ef2,4e25265
wo_co,grid_200m,40,46,400,400,0,1.0,0.7045920148560932,0.7358471260122762,0.22139127183980015,0.3229043031891333,1.0244254240962836,1.249908886196039,0.2802429914149196,0.2692555339559698,0.12957844413289463,0.08968219930619202,0.48236743683252975,0.508258200534981,0.5933228595847014,0.005486195256381452,0.10578296001501031,400,0,0.0,0,0,b9ad9bbb07a72104fa44dc50618b9102100581f0d6866cd59d549ab5b1749ff4,phase7_wo_co_grid_200m_w40_seed46,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w40_46.json,c71ea073465716fcac69eb8c48bddbec7858ec24fa1a7b9c9196dc70e1797ef2,4e25265
