run_id,algorithm,scenario,workload,seed,status,realization_sha256,checkpoint_sha256,git_sha,tasks_generated,tasks_completed,tasks_failed,completion_ratio,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,comm_delay_s,comp_delay_s,wait_delay_s,comm_energy_j,comp_energy_j,local_energy_j,r2r_energy_j,total_reward,fail_deadlines,fail_coverages,fail_duals,fail_departures,param_immutable
corridor_2400m_CoTOP_w20_seed47,CoTOP,corridor_2400m,w20,47,COMPLETED,50af9e828670c1407dcb0ebe449032456bdc6adca8450a9be42aec0f04c41523,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,199,1,0.995,1.879644882768684,1.437021196948317,7.812539537215725,3.2118293397705218,1.855157605029773,0.005052732585110174,0.019434545153800883,3.1250158148862903,3.1250158148862903,0.0,1.5625079074431452,-1062.1330329728662,0,1,0,0,True
corridor_2400m_DDQN_w20_seed47,DDQN,corridor_2400m,w20,47,COMPLETED,50af9e828670c1407dcb0ebe449032456bdc6adca8450a9be42aec0f04c41523,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,199,1,0.995,1.879644882768684,1.437021196948317,7.812539537215725,3.2118293397705218,1.855157605029773,0.005052732585110174,0.019434545153800883,3.1250158148862903,3.1250158148862903,0.0,1.5625079074431452,-1062.1330329728662,0,1,0,0,True
corridor_2400m_Greedy_w20_seed47,Greedy,corridor_2400m,w20,47,COMPLETED,50af9e828670c1407dcb0ebe449032456bdc6adca8450a9be42aec0f04c41523,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,199,1,0.995,1.8585277370927147,1.4439700628731735,7.08463884601108,4.28894285711557,1.8478785981177261,0.005066930141875854,0.005582208833112415,2.854663170738163,2.8213709590041947,0.04161526466746049,1.4086047162687243,-984.2401777658536,0,1,0,0,True
corridor_2400m_Local_w20_seed47,Local,corridor_2400m,w20,47,COMPLETED,50af9e828670c1407dcb0ebe449032456bdc6adca8450a9be42aec0f04c41523,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,199,1,0.995,1.8388560623367396,1.4422531630361688,0.2982780014759372,0.13823388470090692,1.780014989672375,0.005609557031584269,0.053231515632780474,0.2684502013283435,0.02982780014759372,0.2982780014759372,0.0,-310.6450545613833,0,1,0,0,True
corridor_2400m_CoTOP_w20_seed48,CoTOP,corridor_2400m,w20,48,COMPLETED,9757e1a7d84034e343dc030c3e6c8a5c6860300a600f680f82b581bd2d517bff,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,196,4,0.98,2.028109517036401,1.476554191224159,7.385454552109888,4.7934635753275,1.9989952614748399,0.0053187490727077714,0.023795506488853826,2.954181820843955,2.954181820843955,0.0,1.4770909104219776,-1318.6323530497216,0,4,0,0,True
corridor_2400m_DDQN_w20_seed48,DDQN,corridor_2400m,w20,48,COMPLETED,9757e1a7d84034e343dc030c3e6c8a5c6860300a600f680f82b581bd2d517bff,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,196,4,0.98,2.028109517036401,1.476554191224159,7.385454552109888,4.7934635753275,1.9989952614748399,0.0053187490727077714,0.023795506488853826,2.954181820843955,2.954181820843955,0.0,1.4770909104219776,-1318.6323530497216,0,4,0,0,True
corridor_2400m_Greedy_w20_seed48,Greedy,corridor_2400m,w20,48,COMPLETED,9757e1a7d84034e343dc030c3e6c8a5c6860300a600f680f82b581bd2d517bff,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,196,4,0.98,2.011337301883653,1.4979702885359134,7.463506249964748,4.34460570360434,1.9997757784533883,0.005351054731471341,0.006210468698793558,3.009731093805887,2.9708053436939075,0.04865718763997506,1.4829698124649549,-1308.4931025076853,0,4,0,0,True
corridor_2400m_Local_w20_seed48,Local,corridor_2400m,w20,48,COMPLETED,9757e1a7d84034e343dc030c3e6c8a5c6860300a600f680f82b581bd2d517bff,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,196,4,0.98,1.991701198509607,1.4925906695770013,0.31433697452170045,0.13205710633924692,1.9282840856989578,0.0059010826732942175,0.0575160301373549,0.28290327706953045,0.031433697452170055,0.31433697452170045,0.0,-618.2248416963132,0,4,0,0,True
corridor_2400m_CoTOP_w20_seed49,CoTOP,corridor_2400m,w20,49,COMPLETED,9d50cb88a164bf17221658f0a03647330463f75de2718ebb6db631731380901a,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,199,1,0.995,1.9400471374969528,1.5274693792498615,6.141556662845617,5.403701479610513,1.8859567216157707,0.004858039178110964,0.049232376703071436,2.4566226651382466,2.4566226651382466,0.0,1.2283113325691233,-904.9638179730122,0,1,0,0,True
corridor_2400m_DDQN_w20_seed49,DDQN,corridor_2400m,w20,49,COMPLETED,9d50cb88a164bf17221658f0a03647330463f75de2718ebb6db631731380901a,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,199,1,0.995,1.9400471374969528,1.5274693792498615,6.141556662845617,5.403701479610513,1.8859567216157707,0.004858039178110964,0.049232376703071436,2.4566226651382466,2.4566226651382466,0.0,1.2283113325691233,-904.9638179730122,0,1,0,0,True
corridor_2400m_Greedy_w20_seed49,Greedy,corridor_2400m,w20,49,COMPLETED,9d50cb88a164bf17221658f0a03647330463f75de2718ebb6db631731380901a,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,199,1,0.995,1.9031830317458007,1.5490909973256857,6.66648020626578,4.001594150197532,1.8912059570499724,0.00488953459756534,0.0070875400982632905,2.6878778303043442,2.6538206338274932,0.04257149559606386,1.3247817421339434,-947.6422914360812,0,1,0,0,True
corridor_2400m_Local_w20_seed49,Local,corridor_2400m,w20,49,COMPLETED,9d50cb88a164bf17221658f0a03647330463f75de2718ebb6db631731380901a,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,199,1,0.995,1.8836514510679923,1.546865814777169,0.2903219639375891,0.1276662380499375,1.8274443746266906,0.005440950403826444,0.05076612603747543,0.26128976754383015,0.02903219639375891,0.2903219639375891,0.0,-314.21568853875755,0,1,0,0,True
